"fire","maxTemp","minTemp","precipitation","wind","relativeHuditiy","solar","ndvi"
"Yes",23.8843616768718,13.9988568306435,0.775891188974492,2.67805854906328,0.503635646705516,25.5516882021911,0.522958
"Yes",24.4213921213523,9.5525130929891,0.761420330661349,2.82476394926198,0.567358072521165,24.6425110755954,0.472408
"Yes",23.0049066795036,13.6267373848241,0.811661554384045,2.70957801863551,0.521860093949363,25.1621807469055,0.653523
"Yes",24.2765542063862,13.7615174250677,0.800344812939875,2.10480092978105,0.505045055318624,23.6937920413911,0.518381
"Yes",25.486925965175,11.1956624637824,0.772881947085261,2.27084965002723,0.504781836853363,23.3756759054959,0.550011
"Yes",25.3373027164489,9.1335905236192,0.835338720935397,2.90588886779733,0.591479258518666,23.4690374336205,0.494794
"Yes",26.0002404702827,9.96394015359692,0.842518474790268,2.49380996241234,0.533560645021498,24.6778190352488,0.680796
"Yes",25.2354967398569,13.7245267860126,0.792955255764537,2.7840205153916,0.543376014847308,24.3047611557413,0.473573
"Yes",26.7268922468647,11.3540152888745,0.773258950281888,2.9205852621235,0.589934863848612,24.266149186762,0.515435
"Yes",23.4626132547855,12.5013693291694,0.752352953399532,2.13991473708302,0.50613684237469,25.4759261142462,0.482134
"Yes",26.1848191553727,12.1677601952106,0.786500172503293,2.83563620550558,0.565385995944962,23.3706202334724,0.441966
"Yes",24.8683647233993,9.45472290716134,0.799944877577946,2.19178360817023,0.524703241023235,25.628847792279,0.478873
"Yes",23.4400647701696,13.2260259902105,0.779114425904118,2.3767816433683,0.527250481117517,24.4878075201996,0.525051
"Yes",23.3171859802678,11.6617940270808,0.849414385901764,2.25497959996574,0.563523019128479,25.1986777312122,0.468812
"Yes",26.1800927743316,9.22747800336219,0.753402878716588,2.06722797476687,0.500726938759908,24.3348468230106,0.640686
"Yes",23.2283072257414,12.4851994423661,0.773671402735636,2.04391484195367,0.553275659377687,24.3096006480046,0.559342
"Yes",23.4237158093601,11.6238130638376,0.819022669224069,2.75753413839266,0.53311770404689,24.6630415380932,0.441966
"Yes",24.9002239713445,9.93113764305599,0.759701770776883,2.76366927358322,0.585075481212698,24.3875179775059,0.502898
"Yes",25.0626770919189,11.6768895494752,0.813359499606304,2.78078790404834,0.568243175558746,25.7674088610802,0.423742
"Yes",24.0918695516884,12.5834116430487,0.768774523632601,2.20597605127841,0.534025183902122,24.7524765231647,0.558044
"Yes",25.1283669071272,13.3819995154627,0.757221190445125,2.52277164999396,0.56166050801985,25.1439386124257,0.452882
"Yes",25.4589630300179,13.7483610408381,0.830583613249473,2.61586128151976,0.581116267037578,25.9501805792097,0.617781
"Yes",23.438231267035,11.1034990262706,0.848862296971492,2.99648054805584,0.572364000347443,24.5141052245162,0.567387
"Yes",25.3062016703188,13.868333407212,0.776325421663932,2.37472089123912,0.531901455740444,25.108264467679,0.389513
"Yes",26.4087900510058,13.3278015765827,0.768211036268622,2.0542759092059,0.576238960539922,23.1387760387734,0.607632
"Yes",23.4082766044885,9.4268034233246,0.832414851919748,2.86988017754629,0.52094757608138,25.9994959116448,0.46791
"Yes",26.5746156657115,9.1217834034469,0.821204607002437,2.69560518465005,0.566992280166596,23.6744930166751,0.424902
"Yes",25.082589995116,11.3112454242073,0.811550001427531,2.5195890115574,0.587767817731947,25.3165484087076,0.527699
"Yes",24.3540757391602,9.49067443236709,0.837972244946286,2.73373940796591,0.565526033402421,24.2440839768387,0.523611
"Yes",24.4311949415132,9.17569822026417,0.819704720727168,2.35341856093146,0.594319010409527,24.2903969597537,0.449647
"Yes",26.7854933645576,9.7390213070903,0.841306427423842,2.54263341380283,0.553772507375106,24.2431835809257,0.572342
"Yes",24.8347062394023,12.6777179944329,0.812955106864683,2.80644401861355,0.513774442393333,24.2117285104468,0.524845
"Yes",24.7042491110042,11.8457240597345,0.832898822287098,2.88696198607795,0.585957704018801,23.3705314369872,0.483524
"Yes",24.2277293326333,10.8289904831909,0.796425161417574,2.06149815325625,0.568777832272463,24.6639709353913,0.450263
"Yes",23.1192096779123,9.2846868976485,0.763342099124566,2.73754313820973,0.536498857568949,24.5490638969932,0.479156
"Yes",24.1775704519823,10.6619909112342,0.77955024400726,2.66475595789962,0.549826261634007,23.7698385028634,0.600617
"Yes",25.7324287341908,10.8202078226022,0.849542422126979,2.66261543217115,0.52751315748319,25.9081992059946,0.467766
"Yes",26.94955300726,12.5408870968968,0.824657843681052,2.30146990786307,0.58334069030825,25.1067458393518,0.635206
"Yes",24.1114182537422,10.9017088913824,0.819268642109819,2.76869549578987,0.50050232456997,23.5819457219914,0.467505
"Yes",23.812416174449,12.4311957797036,0.808838155609556,2.25665757781826,0.520196038181894,23.2678756823298,0.682284
"Yes",26.3210370838642,11.1779845526908,0.782119428738952,2.81766708521172,0.535965299676172,23.7501422381029,0.439677
"Yes",25.447193604894,10.4649469940923,0.796882200799882,2.39198423549533,0.58958204893861,24.409876965452,0.580912
"Yes",25.3378473659977,9.88984937523492,0.825327519001439,2.31775495084003,0.579185062390752,25.305287376279,0.623837
"Yes",23.6606024503708,10.7954586143605,0.782052873913199,2.49396451306529,0.511073321802542,23.8764684349298,0.480916
"Yes",24.9839799171314,13.0117277193349,0.827442302484997,2.85256271599792,0.512715760734864,23.6188672923017,0.569658
"Yes",25.2577761719003,9.46729837777093,0.810167283425108,2.86945523158647,0.529018042143434,24.23458402697,0.55267
"Yes",25.9369343640283,11.1250351518393,0.760490663349628,2.12934580841102,0.558111486071721,24.3986257852521,0.532569
"Yes",23.7191500067711,13.9034314113669,0.831304467609152,2.80943991802633,0.58824913399294,23.3940108576789,0.48459
"Yes",24.7324948757887,9.01067747478373,0.833196516591124,2.59468137449585,0.543807125650346,25.5246056038886,0.5931
"Yes",24.7250308683142,10.2190341099631,0.792498922767118,2.60873118089512,0.537903549522161,23.2403200638946,0.573999
"Yes",24.8010946791619,12.6172145989258,0.835478580277413,2.02566454303451,0.572347688744776,23.2842988558114,0.543778
"Yes",26.1512701865286,11.3072880506516,0.802611206378788,2.92649368615821,0.532593688345514,24.4898117533885,0.517935
"Yes",26.0315358573571,10.7714858881664,0.823664793442003,2.62165126227774,0.515025269240141,25.8699622224085,0.446279
"Yes",24.6720724059269,11.8494457690977,0.84000090949703,2.39361018571071,0.52142727507744,23.3060138034634,0.57627
"Yes",23.9784297738224,10.493061784422,0.836121221538633,2.27279600943439,0.555703872744925,24.9560963031836,0.63613
"Yes",26.8490651184693,11.9413677379489,0.796732015861198,2.88963863067329,0.520055922772735,23.9679573054891,0.466677
"Yes",26.1405287832022,12.3683816215489,0.800715334084816,2.33789262152277,0.503154730610549,24.0144490953535,0.498599
"Yes",23.6392662581056,9.92524224775843,0.81456023780629,2.30582296801731,0.535725334775634,25.6982756173238,0.410039
"Yes",24.3691707514226,13.089751902502,0.844252307433635,2.59983286354691,0.529068392701447,25.9120030142367,0.485788
"Yes",23.5194680569693,10.2390554940794,0.812346236547455,2.6585232806392,0.551082922820933,25.836226450745,0.454228
"Yes",24.4885715935379,11.811307728989,0.751603932539001,2.99783942149952,0.568304249620996,23.0350760889705,0.579681
"Yes",23.9888259312138,11.0060550654307,0.820157392160036,2.4418959482573,0.542294008983299,25.7765237546992,0.536006
"Yes",26.8043389068916,12.1799973547459,0.791501490329392,2.33158854558133,0.514507602690719,25.9354735487141,0.540635
"Yes",25.8841492133215,10.5865163854323,0.750298475637101,2.14495013467968,0.516798035032116,25.8062888274435,0.508593
"Yes",23.9168695621192,12.2821340439841,0.760570961213671,2.06913221138529,0.570551724615507,25.6881514454726,0.525051
"Yes",26.4262975873426,10.3382872089278,0.78955073452089,2.64323438610882,0.59034380170051,25.6868869920727,0.616579
"Yes",24.2913109194487,9.63424405758269,0.824494154634886,2.90771573316306,0.588332530646585,25.1947170926724,0.602404
"Yes",26.3360176188871,13.9166859569959,0.772272184654139,2.79233100055717,0.575748785422184,23.7940938740503,0.613795
"Yes",25.8480014298111,11.3130396124907,0.79178916553501,2.45371727203019,0.503587742266245,23.3652381380089,0.651397
"Yes",26.8589141014963,12.80592417554,0.798084518476389,2.10833175037988,0.545541808893904,25.0501182519365,0.532199
"Yes",25.0779459439218,11.2167290293146,0.814106304524466,2.0750842213165,0.550877141300589,25.2696861254517,0.651685
"Yes",25.9113289872184,11.1157820511144,0.812112876470201,2.34262465848587,0.589210357144475,23.0592114892788,0.573024
"Yes",25.0210771076381,12.8269363238942,0.82447519779671,2.87258934462443,0.578008876880631,25.6651045058388,0.617811
"Yes",23.0043160067871,9.38803702103905,0.781992916227318,2.47757526487112,0.588236061180942,23.668919403106,0.365765
"Yes",23.9236573223025,11.3774872999638,0.830361876240931,2.78442566469312,0.55339471634943,25.6541817209218,0.600742
"Yes",23.534072603099,10.573610448977,0.785346979298629,2.34242396708578,0.517654260620475,23.597682996653,0.631937
"Yes",23.0511987376958,11.3067982774228,0.769706442952156,2.22262272774242,0.530199782643467,25.4046927769668,0.585315
"Yes",23.4288866156712,9.1442365150433,0.796514723007567,2.45601925696246,0.585617969091982,25.5812953242566,0.538957
"Yes",26.0919439923018,13.5138304366264,0.814508753735572,2.4025604147464,0.524731470807456,23.8194671710953,0.534045
"Yes",24.9923702673987,9.22998115397058,0.788482288806699,2.36620652908459,0.524553779163398,23.8357395743951,0.513625
"Yes",23.1335304863751,9.31396078178659,0.798462145938538,2.44415876059793,0.526657570246607,25.2369235067163,0.642466
"Yes",26.5668344786391,13.7892619809136,0.829383788653649,2.98370786989108,0.538934971299022,24.44856681698,0.574426
"Yes",25.5592293925583,12.3419182593934,0.776841055531986,2.69209105265327,0.524595109792426,25.0389142087661,0.617781
"Yes",23.1017273701727,9.20507731707767,0.848411931376904,2.26074234116822,0.538310056040064,25.4265862815082,0.467017
"Yes",23.1002854965627,11.1781697194092,0.77826105512213,2.08952154102735,0.506678997352719,24.4068810385652,0.560956
"Yes",25.5158298704773,11.752053658478,0.811534203263,2.43380748131312,0.540189254283905,25.335037851939,0.628873
"Yes",26.9063963005319,11.4366711336188,0.76364075129386,2.1360648884438,0.58260221502278,23.8132810276002,0.561629
"Yes",25.879645716399,11.5204711733386,0.793355094012804,2.79095945879817,0.514484516927041,23.7532096158247,0.506683
"Yes",25.2521052183583,10.1494685441721,0.78220519782044,2.55125908879563,0.540579974395223,24.104065336287,0.612995
"Yes",23.503182775341,11.3156363645103,0.794846891099587,2.01452204608358,0.546668365504593,23.782175534172,0.476217
"Yes",23.7030515894294,11.6297480519861,0.807480383431539,2.80200793594122,0.572570754750632,23.0183787462302,0.424832
"Yes",26.1702460395172,13.3232410727069,0.823568034148775,2.39521266706288,0.534652940346859,25.3349923375063,0.466677
"Yes",26.3734614737332,12.8560419459827,0.813727788650431,2.76080359797925,0.589472749549895,24.8576786015183,0.574426
"Yes",26.1358678201213,12.7781388836447,0.82734127342701,2.08479753765278,0.538297565700486,25.1010981975123,0.688382
"Yes",24.2947057560086,11.2167710622307,0.82283308932092,2.50458605168387,0.5605820821831,23.1682544357609,0.461984
"Yes",26.8947949381545,9.53309452719986,0.794041557284072,2.92605588561855,0.545603067893535,23.6234464063309,0.63684
"Yes",26.8811543993652,9.23462191456929,0.825998089346103,2.27503600390628,0.519810915505514,24.4908166604582,0.427011
"Yes",23.2904533157125,11.3519198934082,0.809731788584031,2.01741894008592,0.581391237745993,25.7836807817221,0.540158
"Yes",25.1150995828211,10.8833625270054,0.795501744328067,2.80789349414408,0.525995572446845,25.9709297437221,0.556622
"Yes",25.1500548999757,10.2772977701388,0.751857394096442,2.20495076756924,0.546290929196402,23.6529242724646,0.472834
"Yes",24.0452696718276,9.27902159024961,0.818468473036774,2.42292710789479,0.552167510613799,23.264692165656,0.513625
"Yes",25.6553850388154,12.4137751162052,0.754981546942145,2.12402360909618,0.50259953616187,25.2916171355173,0.50354
"Yes",24.4123371932656,10.9718163344078,0.846230360399932,2.10292089497671,0.581863520550542,24.7147380260285,0.53404
"Yes",23.3839764259756,12.0670670664404,0.832369022094645,2.06386443250813,0.503507263492793,24.6608853451908,0.385054
"Yes",23.2989000044763,9.81734499544837,0.763396168709733,2.00010678032413,0.557215651241131,23.6497815274633,0.523643
"Yes",25.7336920201778,9.3501106845215,0.759330521849915,2.01120954728685,0.568050609645434,23.2901477199048,0.559342
"Yes",24.6628444567323,11.2809558431618,0.832603770541027,2.48602146888152,0.562329528015107,25.9108628763352,0.546738
"Yes",25.7506958739832,11.062905075727,0.80736873219721,2.74060789332725,0.587496031448245,25.2039293763228,0.588011
"Yes",26.5649330550805,9.4297797975596,0.814294774550945,2.83382777031511,0.596112554660067,24.7244441232178,0.574426
"Yes",24.2475604293868,10.9907903531566,0.79915459160693,2.203904195223,0.511943294899538,25.4146882572677,0.429191
"Yes",23.0823257099837,13.6848139388021,0.758542214031331,2.58929192996584,0.573804828687571,25.3558296209667,0.470658
"Yes",23.7420800831169,13.816867945483,0.847742653777823,2.54524473450147,0.532659823284484,23.89037132659,0.503515
"Yes",23.4935985291377,13.9464282905683,0.778084077313542,2.81847353302874,0.569471361162141,24.4606830591802,0.499876
"Yes",24.4556788578629,13.5660399377812,0.791337164421566,2.8159139691852,0.52809786866419,23.1990930996835,0.573963
"Yes",25.8365055434406,9.46423889580183,0.808955510356464,2.67732086684555,0.582952748052776,23.9301961443853,0.457004
"Yes",25.367307793349,9.50027007935569,0.836542235221714,2.53945465898141,0.511626633512787,23.1622817234602,0.526338
"Yes",25.764987397939,11.1176718594506,0.84431079456117,2.14048850373365,0.503037925553508,25.8414309986401,0.495343
"Yes",23.366971953772,9.02719288575463,0.838250860897824,2.98840801138431,0.534949162276462,23.8271938657854,0.446279
"Yes",25.3179385876283,13.1556385275908,0.842420850531198,2.44329769583419,0.543015459994786,24.7297509338241,0.497609
"Yes",25.5312075931579,12.3056137082167,0.752919045113958,2.06632412876934,0.528506291634403,23.7499245391227,0.477516
"Yes",23.2890898082405,13.0683688118588,0.753171088127419,2.23506611096673,0.55302250564564,25.8606758092064,0.588011
"Yes",26.7732195649296,11.0211569499224,0.782610897533596,2.87096646218561,0.535922368033789,25.3829896631651,0.490148
"Yes",24.5138544449583,10.3391428592149,0.770593915926293,2.42527154902928,0.52432476724498,25.0261165353004,0.532569
"Yes",24.482125820592,13.6640563011169,0.831803402188234,2.63793079112656,0.599374144989997,25.9154724990949,0.438553
"Yes",24.3608595784754,9.59118445729837,0.832810849067755,2.9045311389491,0.550398499448784,23.068797840504,0.622966
"Yes",23.5385552989319,13.9076523887925,0.821782455756329,2.20975169865415,0.538631712715141,25.5435739450622,0.50354
"Yes",25.7433972414583,9.02209479920566,0.825467366655357,2.7780404582154,0.533126851962879,24.5518880158197,0.528226
"Yes",23.535193678923,12.1660871428903,0.754674094542861,2.80876209819689,0.552674814220518,25.459984508343,0.644838
"Yes",25.8415560266003,13.3659282533918,0.831954850931652,2.05524924956262,0.55268423112575,24.5343865454197,0.656282
"Yes",26.7886167010292,12.6516382079571,0.789224233082496,2.87312533892691,0.543399830977432,23.7117302487604,0.62817
"Yes",26.8878790726885,11.5422169233207,0.844567489996552,2.23077686596662,0.546078453608789,25.3964219940826,0.475513
"Yes",23.0776287438348,9.7667377893813,0.803037522593513,2.17778912791982,0.565873866342008,23.9336011940613,0.636432
"Yes",24.032477453351,10.6847309959121,0.787462492240593,2.99545372161083,0.506933238636702,23.0012288407888,0.607293
"Yes",24.875785427168,12.3277983800508,0.823470500973053,2.78189598256722,0.575117719569244,25.2264707328286,0.578944
"Yes",26.0252389898524,12.9328171452507,0.756490230443887,2.45452353009023,0.555010359478183,24.7929007224739,0.485886
"Yes",24.5364474589005,10.2442711053882,0.812938358355314,2.10055415052921,0.537963887187652,24.890095110517,0.650259
"Yes",24.7648174064234,11.1076879685279,0.75436108186841,2.18235631543212,0.553447451116517,25.517587879207,0.551964
"Yes",25.7394234808162,13.587462117197,0.848335528164171,2.72086932929233,0.56118281930685,25.5911699046846,0.522567
"Yes",23.1776252239943,11.5563727179542,0.779914617049508,2.41941880434752,0.578979859827086,25.9067206229083,0.523873
"Yes",23.3944919621572,11.4748456769157,0.780084108817391,2.21607422013767,0.565754835028201,23.1355798793957,0.480901
"Yes",23.8546916451305,11.5620065105613,0.757270608446561,2.5034058324527,0.533928215363994,25.7046214088332,0.561629
"Yes",26.1106899939477,13.7150632797275,0.782536921999417,2.73059914074838,0.503812108468264,24.3028525104746,0.569022
"Yes",26.7456170571968,11.3612502112519,0.819711678638123,2.0178318596445,0.56854663155973,24.2987958348822,0.455269
"Yes",25.8132532350719,10.4255811308976,0.83739606323652,2.50281288824044,0.596998192812316,24.6423760158941,0.582365
"Yes",24.0497067011893,10.4463708701078,0.798447161144577,2.74665066646412,0.573731606965885,24.7588062179275,0.555768
"Yes",25.9951144829392,13.5586127822753,0.763483781274408,2.48270045570098,0.517996185808443,25.2944753966294,0.558716
"Yes",23.1254933318123,12.7724287633318,0.798958708182909,2.40286313393153,0.56082275279332,24.9434108068235,0.636775
"Yes",23.6085921777412,13.6831612114329,0.774645286262967,2.83341705380008,0.556722247926518,24.1724269546103,0.562096
"Yes",26.1054028179497,10.841068820795,0.767210879153572,2.3212945361156,0.537212571618147,25.5315688112751,0.472933
"Yes",26.86857634224,10.8151494977064,0.762133038043976,2.96726346900687,0.562220375100151,25.2616777562071,0.592094
"Yes",23.9480704283342,12.646406843327,0.816752499109134,2.15446540620178,0.509072384075262,24.835942636244,0.478485
"Yes",23.1368872784078,9.93941296450794,0.79029833287932,2.99602217343636,0.535143573139794,25.8502026093192,0.421213
"Yes",24.4447168307379,10.07710992801,0.842338016536087,2.55378201045096,0.571180210751481,25.7140783260111,0.599816
"Yes",24.5734732048586,9.95622479217127,0.843792761699297,2.78191172680818,0.558823297685012,25.6625656594988,0.43879
"Yes",26.0464993864298,12.6645177111495,0.834133448032662,2.7183774264995,0.584552050172351,25.3252665498294,0.504575
"Yes",25.8609128072858,10.8606528698001,0.848692603991367,2.64218263048679,0.510373382596299,23.831230181735,0.781723
"Yes",23.0964661166072,11.1106919297017,0.773746628058143,2.38930182112381,0.543283823574893,24.3850827761926,0.507266
"Yes",25.6569734150544,13.4231323699933,0.807210382586345,2.2481774117332,0.511980314436369,23.2446715135593,0.641024
"Yes",23.6994953341782,12.7011819845065,0.759274641005322,2.6699117415119,0.522962590376846,25.3238261148799,0.48392
"Yes",23.2992719775066,12.8039834692609,0.757176143466495,2.73841997911222,0.516559741855599,23.156184225576,0.509226
"Yes",24.9962617959827,9.6982452084776,0.752485955762677,2.55652458802797,0.59396722977981,23.6134352504741,0.482265
"Yes",26.5282916557044,11.6216780079994,0.845247344742529,2.31630578171462,0.538512899843045,23.224261672236,0.46089
"Yes",26.9605842167512,13.2571295180824,0.752755649830215,2.76343479752541,0.568932771799155,23.0270547319669,0.470658
"Yes",24.2048763874918,13.4017326633912,0.758902404271066,2.26518280617893,0.537194679793902,25.1990012349561,0.584666
"Yes",24.1438034968451,12.5052831086796,0.805464039905928,2.38980656815693,0.577716600033455,24.8655132453423,0.548635
"Yes",23.3720739623532,10.5459629183169,0.849123042402789,2.89157042768784,0.520600875769742,25.6943013665732,0.486723
"Yes",26.2946355380118,12.079612259753,0.757761300355196,2.85942816268653,0.526793330279179,24.3573707933538,0.611207
"Yes",26.382348482497,11.0186710322741,0.76045151129365,2.93711241078563,0.555785104306415,24.3784109090921,0.470343
"Yes",25.4180590761825,13.4406967132818,0.767630518926308,2.65223091421649,0.540677974373102,23.3256118735299,0.665285
"Yes",23.4649906763807,12.3241284440737,0.830803407565691,2.84283978841268,0.553692287043668,23.9656805221457,0.490122
"Yes",25.7542779203504,10.988067451166,0.756255266885273,2.06320923590101,0.55372149804607,23.5794994649477,0.472907
"Yes",25.9444765802473,11.966369347414,0.797478584526107,2.53873752336949,0.581981127453037,24.2051097699441,0.447359
"Yes",24.9132295781747,9.06787330610678,0.796671740873717,2.58013097359799,0.593609902146272,24.2526677085552,0.548635
"Yes",26.3231859840453,12.4812471223995,0.791667653317563,2.94529204117134,0.574465783219784,24.3892467324622,0.664733
"Yes",23.7405521059409,12.0591404309962,0.753015404450707,2.38679663813673,0.588726024725474,25.9062331789173,0.482647
"Yes",26.7213163999841,11.4063519225456,0.819195357733406,2.15954731311649,0.524507620139048,25.6424732108135,0.549393
"Yes",25.7405796805397,12.4913663927,0.841775848320685,2.23948407080024,0.558893476007506,24.6502249054611,0.458425
"Yes",25.4529404537752,10.4829140994698,0.789679265604354,2.06007211213,0.531745428522117,24.9375364435837,0.520689
"Yes",24.9224678156897,11.8055948612746,0.754888554359786,2.01860118587501,0.555573565419763,23.5021463122685,0.655674
"Yes",23.4026333848014,12.9755828178022,0.819410104420967,2.98368700267747,0.595657036290504,23.5415126588196,0.540004
"Yes",23.8841823637486,11.9015591193456,0.764895514026284,2.68496230058372,0.544111853907816,24.7683246484958,0.611207
"Yes",23.6043114541098,11.2420725424308,0.776985153509304,2.12143941735849,0.562921234616078,25.8219228552189,0.500087
"Yes",23.9007576350123,13.2666175647173,0.848152497853152,2.53789960802533,0.587254800484516,25.9456689045765,0.435307
"Yes",26.9950441122055,12.0963018117473,0.830745980376378,2.03271016804501,0.505154467793182,25.7000216355082,0.627486
"Yes",26.5296543287113,12.580303019844,0.809358232398517,2.84935718192719,0.550859827571548,25.1021683220752,0.546738
"Yes",25.2417175285518,11.2062577900942,0.771002350118943,2.44729381613433,0.544932842021808,24.591232967563,0.60176
"Yes",26.4710624627769,9.90300727402791,0.838958239112981,2.40486797271296,0.528444679942913,25.8135412761476,0.421562
"Yes",24.041543353349,11.6683751586825,0.775180237554014,2.04256543703377,0.50145932699088,23.5702445474453,0.537474
"Yes",25.1636064872146,12.4067266725469,0.795625986368395,2.83311323239468,0.537671088124625,24.1856712312438,0.587901
"Yes",25.9555937889963,9.38765282952227,0.761313825356774,2.78454156313092,0.513766207639128,24.771424674429,0.692408
"Yes",24.5161235881969,12.3067260880489,0.762230265163817,2.04467078740709,0.565647686831653,24.3772676726803,0.67366
"Yes",26.1763430833817,10.5510655962862,0.807052390533499,2.14027932472527,0.531178482761607,25.0528211495839,0.506385
"Yes",23.8500978741795,9.21150731248781,0.783834884688258,2.43138575833291,0.511780898668803,23.6438912127633,0.41878
"Yes",24.6088725477457,13.7960858372971,0.825065978174098,2.72775615542196,0.55627992732916,25.415479388088,0.467505
"Yes",23.6726996591315,11.1477067552041,0.831177490251139,2.69487182982266,0.500094887777232,23.901807569433,0.58768
"Yes",26.0790385603905,11.8166555205826,0.77562686172314,2.33484257827513,0.561850711400621,25.4941541252192,0.501868
"Yes",26.8509606644511,9.41229549795389,0.797291627828963,2.49573429045267,0.50446322564967,25.6533314816188,0.49878
"Yes",25.3826541155577,12.0820526788011,0.772432108246721,2.91334677115083,0.553085732995532,24.6918051033281,0.397542
"Yes",25.9063817942515,11.3008131387178,0.780029460298829,2.66606721328571,0.54849859427195,23.7257348003332,0.604311
"Yes",26.8310129949823,13.6786249661818,0.819849220360629,2.95990300248377,0.511652678088285,25.7270552751143,0.554483
"Yes",26.7051718840376,11.8719480126165,0.779589174129069,2.71329248184338,0.565230496390723,24.5565309503581,0.376133
"Yes",24.3871630560607,10.3209362875205,0.848423488344997,2.17232866259292,0.563880523014814,24.4332216135226,0.632157
"Yes",24.0109119154513,11.3093009926379,0.771231798245572,2.04035944468342,0.59399363452103,24.8500003227964,0.472741
"Yes",25.9175436375663,11.070918030804,0.810911430651322,2.68462671083398,0.51653056317009,23.5099736533593,0.550389
"Yes",26.3753306623548,11.1912449039519,0.793804978602566,2.2929403022863,0.599640599056147,25.4609349113889,0.578036
"Yes",26.596435318701,11.4905644613318,0.771173595497385,2.1644906247966,0.569382090354338,25.9438667639624,0.615228
"Yes",24.4676136309281,9.02170248189941,0.816372797545046,2.25894553028047,0.579926094855182,23.8005596343428,0.467017
"Yes",24.4793675215915,13.1830133285839,0.828572088177316,2.37598319468088,0.580884568300098,24.3394570534583,0.417121
"Yes",25.5630291523412,10.3826718158089,0.833135514450259,2.63564569782466,0.579903897223994,25.8590228958055,0.505069
"Yes",23.1284383777529,9.29307857621461,0.823081492772326,2.86525027174503,0.545703183836304,23.0801961859688,0.509491
"Yes",26.0702559966594,9.1086650765501,0.780294701573439,2.35284640383907,0.555784652358852,24.9687122304458,0.543729
"Yes",26.4332492444664,9.55892403121106,0.810160108702257,2.66833407245576,0.581743439659476,24.517789601814,0.550893
"Yes",24.9124946501106,10.7016685020644,0.848304581223056,2.52130019920878,0.585514843720011,25.9783363936003,0.494559
"Yes",23.8827283531427,13.9742212309502,0.827005741163157,2.33586572413333,0.534669836563989,24.5511826444417,0.552452
"Yes",25.839955017902,13.6347092080396,0.763111270149238,2.46276460587978,0.566588395088911,24.0851347981952,0.500087
"Yes",25.3845315203071,10.0224161366932,0.845710864034481,2.80966667970642,0.573091477109119,23.1574401671533,0.485041
"Yes",23.8574873041362,10.8518470320851,0.805222866870463,2.5895609727595,0.594747874187306,24.9196965391748,0.515752
"Yes",25.4530563717708,9.93300313339569,0.750763982674107,2.80497756646946,0.567323248530738,23.6271238392219,0.499933
"Yes",23.5090944999829,12.7202164530754,0.787059212080203,2.23711896897294,0.543599125742912,25.8761381001677,0.562096
"Yes",24.8447974789888,11.9832159169018,0.804265703400597,2.16490193363279,0.53633081689477,25.3874309591483,0.384223
"Yes",26.2269614608958,13.007640738273,0.812173226475716,2.29992693243548,0.527716193511151,24.6806073884945,0.479741
"Yes",23.744823041372,9.7470864802599,0.761184929660521,2.64217273844406,0.573823700309731,23.2285351345781,0.547258
"Yes",23.9653901252896,11.8358408575878,0.779771280987188,2.36511455709115,0.597145189600997,23.2287851171568,0.6587
"Yes",24.2816131338477,10.089013380697,0.769487116578966,2.12660240568221,0.560315204411745,24.7376794361044,0.510724
"Yes",25.3222233708948,11.7494376793038,0.796331697306596,2.25836561154574,0.503431982733309,24.5145613893401,0.540853
"Yes",23.4161934573203,12.5483801760711,0.793461203854531,2.29772538901307,0.546542672882788,25.1721261348575,0.441318
"Yes",23.1035377625376,9.96896216622554,0.753131989855319,2.58817751519382,0.523227310460061,25.5814333015587,0.342016
"Yes",24.9100143043324,13.8954881017562,0.843336924212053,2.25873850029893,0.558939008577727,25.627918389393,0.443484
"Yes",25.5828842008486,10.031085443683,0.756192552903667,2.70040139835328,0.576188775966875,23.7897732704878,0.552686
"Yes",25.8352855294943,12.5936556430534,0.83622864196077,2.02682612137869,0.531451686471701,25.4533026143909,0.41878
"Yes",25.4161444166675,9.93490815954283,0.759060736326501,2.39492394821718,0.554815871221945,23.2670930884778,0.537561
"Yes",24.5419922564179,10.579433013685,0.759331604349427,2.87127556535415,0.523706150287762,24.2416983880103,0.609419
"Yes",26.3283669427037,10.9454536063131,0.794458871055394,2.49645020975731,0.560006428323686,23.0503297767136,0.590597
"Yes",24.3700777394697,12.958684138488,0.819660276453942,2.50942897517234,0.515479095373303,23.7724447187502,0.516805
"Yes",24.4737562341616,10.4476597122848,0.820006384351291,2.62839132151566,0.573452428076416,23.5744348200969,0.502517
"Yes",25.0661281049252,11.2129971196409,0.784047094127163,2.34942013886757,0.537152841081843,24.9164377879351,0.456283
"Yes",23.945286965929,12.5451091371942,0.754811074445024,2.78188832267188,0.51152820889838,25.7871306214947,0.580253
"Yes",23.636389663443,13.1036776232067,0.77642679119017,2.34871775959618,0.596500220731832,23.034058566438,0.607967
"Yes",26.9130574837327,11.077722067479,0.833048154436983,2.72518332488835,0.508238796959631,23.6187123346608,0.670221
"Yes",23.4835776500404,11.8367899951991,0.845149519713596,2.12165786279365,0.516431233403273,23.3573025083169,0.59964
"Yes",26.394725962542,9.70983951445669,0.83889211632777,2.72570022358559,0.539541536197066,25.6954440190457,0.605396
"Yes",25.3556691221893,9.79327676910907,0.831459820549935,2.19838548917323,0.58532810555771,24.9279154569376,0.669184
